customer_id,customer_name,customer_email,signup_at,metadata_super,region_raw,marketing_source_raw
3027,Customer 3027,user_3027@example.com,2024-10-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3027""}",APAC,google_ads
3028,Customer 3028,user_3028@example.com,2024-06-15T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3028""}",EMEA,referral
3029,Customer 3029,user_3029@example.com,2024-02-17T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3029""}",EMEA,organic
3030,Customer 3030,user_3030@example.com,2024-03-20T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3030""}",US,google_ads
3031,Customer 3031,user_3031@example.com,2024-12-05T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3031""}",None,google_ads
3032,Customer 3032,user_3032@example.com,2024-06-30T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3032""}",APAC,google_ads
3033,Customer 3033,user_3033@example.com,2024-09-30T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3033""}",US,organic
3034,Customer 3034,user_3034@example.com,2024-12-01T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3034""}",US,paid_social
3035,Customer 3035,user_3035@example.com,2024-07-29T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3035""}",None,google_ads
3036,Customer 3036,user_3036@example.com,2024-05-09T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3036""}",US,google_ads
3037,Customer 3037,user_3037@example.com,2024-02-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3037""}",EMEA,paid_social
3038,Customer 3038,user_3038@example.com,2024-10-07T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3038""}",APAC,organic
3039,Customer 3039,user_3039@example.com,2024-06-05T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3039""}",US,referral
3040,Customer 3040,user_3040@example.com,2024-11-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3040""}",EMEA,referral
3041,Customer 3041,user_3041@example.com,2024-10-21T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3041""}",US,google_ads
3042,Customer 3042,user_3042@example.com,2024-09-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3042""}",APAC,organic
3043,Customer 3043,user_3043@example.com,2024-06-12T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3043""}",US,referral
3044,Customer 3044,user_3044@example.com,2024-01-08T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3044""}",US,referral
3045,Customer 3045,user_3045@example.com,2024-08-11T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3045""}",US,referral
3046,Customer 3046,user_3046@example.com,2024-07-13T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3046""}",APAC,referral
3047,Customer 3047,user_3047@example.com,2024-05-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3047""}",APAC,organic
3048,Customer 3048,user_3048@example.com,2024-09-27T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3048""}",None,google_ads
3049,Customer 3049,user_3049@example.com,2024-09-09T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3049""}",APAC,organic
3050,Customer 3050,user_3050@example.com,2024-10-15T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3050""}",None,referral
3051,Customer 3051,user_3051@example.com,2024-10-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3051""}",EMEA,organic
3052,Customer 3052,user_3052@example.com,2024-09-17T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3052""}",None,organic
3053,Customer 3053,user_3053@example.com,2024-04-02T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3053""}",US,google_ads
3054,Customer 3054,user_3054@example.com,2024-10-04T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3054""}",None,google_ads
3055,Customer 3055,user_3055@example.com,2024-07-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3055""}",EMEA,google_ads
3056,Customer 3056,user_3056@example.com,2024-09-27T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3056""}",US,organic
3057,Customer 3057,user_3057@example.com,2024-01-30T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3057""}",None,organic
3058,Customer 3058,user_3058@example.com,2024-10-21T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3058""}",None,organic
3059,Customer 3059,user_3059@example.com,2024-03-12T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3059""}",US,paid_social
3060,Customer 3060,user_3060@example.com,2024-09-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3060""}",EMEA,organic
3061,Customer 3061,user_3061@example.com,2024-05-27T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3061""}",EMEA,referral
3062,Customer 3062,user_3062@example.com,2024-10-26T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3062""}",US,paid_social
3063,Customer 3063,user_3063@example.com,2024-03-08T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3063""}",US,paid_social
3064,Customer 3064,user_3064@example.com,2024-12-12T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3064""}",None,organic
3065,Customer 3065,user_3065@example.com,2024-02-29T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3065""}",US,referral
3066,Customer 3066,user_3066@example.com,2024-05-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3066""}",EMEA,organic
3067,Customer 3067,user_3067@example.com,2024-10-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3067""}",APAC,organic
3068,Customer 3068,user_3068@example.com,2024-06-22T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3068""}",EMEA,paid_social
3069,Customer 3069,user_3069@example.com,2024-05-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3069""}",EMEA,organic
3070,Customer 3070,user_3070@example.com,2024-01-17T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3070""}",None,paid_social
3071,Customer 3071,user_3071@example.com,2024-04-11T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3071""}",US,referral
3072,Customer 3072,user_3072@example.com,2024-05-20T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3072""}",US,google_ads
3073,Customer 3073,user_3073@example.com,2024-10-21T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3073""}",EMEA,referral
3074,Customer 3074,user_3074@example.com,2024-08-11T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3074""}",US,organic
3075,Customer 3075,user_3075@example.com,2024-08-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3075""}",EMEA,referral
3076,Customer 3076,user_3076@example.com,2024-06-04T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3076""}",None,organic
3077,Customer 3077,user_3077@example.com,2024-11-19T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3077""}",None,organic
3078,Customer 3078,user_3078@example.com,2024-11-01T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3078""}",None,paid_social
3079,Customer 3079,user_3079@example.com,2024-12-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3079""}",APAC,referral
3080,Customer 3080,user_3080@example.com,2024-01-16T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3080""}",None,referral
3081,Customer 3081,user_3081@example.com,2024-03-19T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3081""}",APAC,paid_social
3082,Customer 3082,user_3082@example.com,2024-07-16T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3082""}",None,organic
3083,Customer 3083,user_3083@example.com,2024-05-05T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3083""}",None,organic
3084,Customer 3084,user_3084@example.com,2024-12-27T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3084""}",EMEA,organic
3085,Customer 3085,user_3085@example.com,2024-05-30T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3085""}",US,google_ads
3086,Customer 3086,user_3086@example.com,2024-10-13T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3086""}",None,google_ads
3087,Customer 3087,user_3087@example.com,2024-04-06T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3087""}",EMEA,organic
3088,Customer 3088,user_3088@example.com,2024-05-19T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3088""}",US,paid_social
3089,Customer 3089,user_3089@example.com,2024-04-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3089""}",APAC,paid_social
3090,Customer 3090,user_3090@example.com,2024-01-25T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3090""}",US,paid_social
3091,Customer 3091,user_3091@example.com,2024-01-31T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3091""}",APAC,google_ads
3092,Customer 3092,user_3092@example.com,2024-02-22T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3092""}",APAC,organic
3093,Customer 3093,user_3093@example.com,2024-03-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3093""}",EMEA,organic
3094,Customer 3094,user_3094@example.com,2024-10-12T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3094""}",EMEA,referral
3095,Customer 3095,user_3095@example.com,2024-08-06T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3095""}",EMEA,google_ads
3096,Customer 3096,user_3096@example.com,2024-07-20T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3096""}",US,referral
3097,Customer 3097,user_3097@example.com,2024-08-05T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3097""}",APAC,paid_social
3098,Customer 3098,user_3098@example.com,2024-03-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3098""}",APAC,google_ads
3099,Customer 3099,user_3099@example.com,2024-03-16T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3099""}",EMEA,google_ads
3100,Customer 3100,user_3100@example.com,2024-02-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3100""}",EMEA,referral
3101,Customer 3101,user_3101@example.com,2024-02-29T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3101""}",US,referral
3102,Customer 3102,user_3102@example.com,2024-06-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3102""}",EMEA,organic
3103,Customer 3103,user_3103@example.com,2024-03-25T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3103""}",US,paid_social
3104,Customer 3104,user_3104@example.com,2024-12-09T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3104""}",None,google_ads
3105,Customer 3105,user_3105@example.com,2024-10-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3105""}",EMEA,referral
3106,Customer 3106,user_3106@example.com,2024-04-28T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3106""}",None,paid_social
3107,Customer 3107,user_3107@example.com,2024-10-03T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3107""}",EMEA,google_ads
3108,Customer 3108,user_3108@example.com,2024-12-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3108""}",APAC,google_ads
3109,Customer 3109,user_3109@example.com,2024-10-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3109""}",APAC,paid_social
3110,Customer 3110,user_3110@example.com,2024-04-30T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3110""}",APAC,organic
3111,Customer 3111,user_3111@example.com,2024-05-09T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3111""}",US,referral
3112,Customer 3112,user_3112@example.com,2024-01-24T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3112""}",APAC,organic
3113,Customer 3113,user_3113@example.com,2024-09-19T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3113""}",US,referral
3114,Customer 3114,user_3114@example.com,2024-07-24T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3114""}",None,paid_social
3115,Customer 3115,user_3115@example.com,2024-02-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3115""}",APAC,paid_social
3116,Customer 3116,user_3116@example.com,2024-01-31T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3116""}",APAC,organic
3117,Customer 3117,user_3117@example.com,2024-06-25T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3117""}",None,organic
3118,Customer 3118,user_3118@example.com,2024-04-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3118""}",APAC,referral
3119,Customer 3119,user_3119@example.com,2024-08-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3119""}",APAC,referral
3120,Customer 3120,user_3120@example.com,2024-08-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3120""}",APAC,google_ads
3121,Customer 3121,user_3121@example.com,2024-07-09T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3121""}",None,organic
3122,Customer 3122,user_3122@example.com,2024-11-17T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3122""}",US,organic
3123,Customer 3123,user_3123@example.com,2024-10-20T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3123""}",None,referral
3124,Customer 3124,user_3124@example.com,2024-06-17T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3124""}",APAC,google_ads
3125,Customer 3125,user_3125@example.com,2024-03-07T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3125""}",None,google_ads
3126,Customer 3126,user_3126@example.com,2024-01-09T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3126""}",None,referral
3127,Customer 3127,user_3127@example.com,2024-12-06T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3127""}",None,paid_social
3128,Customer 3128,user_3128@example.com,2024-12-31T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3128""}",US,referral
3129,Customer 3129,user_3129@example.com,2024-02-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3129""}",EMEA,referral
3130,Customer 3130,user_3130@example.com,2024-10-26T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3130""}",None,paid_social
3131,Customer 3131,user_3131@example.com,2024-12-17T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3131""}",APAC,organic
3132,Customer 3132,user_3132@example.com,2024-11-03T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3132""}",EMEA,paid_social
3133,Customer 3133,user_3133@example.com,2024-02-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3133""}",EMEA,organic
3134,Customer 3134,user_3134@example.com,2024-11-17T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3134""}",APAC,paid_social
3135,Customer 3135,user_3135@example.com,2024-07-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3135""}",EMEA,referral
3136,Customer 3136,user_3136@example.com,2024-08-05T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3136""}",EMEA,referral
3137,Customer 3137,user_3137@example.com,2024-08-30T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3137""}",None,paid_social
3138,Customer 3138,user_3138@example.com,2024-05-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3138""}",APAC,paid_social
3139,Customer 3139,user_3139@example.com,2024-12-18T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3139""}",US,google_ads
3140,Customer 3140,user_3140@example.com,2024-09-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3140""}",EMEA,referral
3141,Customer 3141,user_3141@example.com,2024-02-27T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3141""}",EMEA,google_ads
3142,Customer 3142,user_3142@example.com,2024-01-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3142""}",EMEA,referral
3143,Customer 3143,user_3143@example.com,2024-09-04T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3143""}",US,paid_social
3144,Customer 3144,user_3144@example.com,2024-05-07T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3144""}",None,referral
3145,Customer 3145,user_3145@example.com,2024-11-19T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3145""}",None,referral
3146,Customer 3146,user_3146@example.com,2024-01-24T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3146""}",None,referral
3147,Customer 3147,user_3147@example.com,2024-06-16T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3147""}",APAC,organic
3148,Customer 3148,user_3148@example.com,2024-10-16T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3148""}",APAC,google_ads
3149,Customer 3149,user_3149@example.com,2024-08-04T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3149""}",None,organic
3150,Customer 3150,user_3150@example.com,2024-11-24T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3150""}",None,google_ads
3151,Customer 3151,user_3151@example.com,2024-10-07T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3151""}",US,google_ads
3152,Customer 3152,user_3152@example.com,2024-06-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3152""}",APAC,referral
3153,Customer 3153,user_3153@example.com,2024-03-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3153""}",EMEA,google_ads
3154,Customer 3154,user_3154@example.com,2024-08-17T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3154""}",EMEA,referral
3155,Customer 3155,user_3155@example.com,2024-12-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3155""}",APAC,organic
3156,Customer 3156,user_3156@example.com,2024-03-20T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3156""}",US,paid_social
3157,Customer 3157,user_3157@example.com,2024-02-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3157""}",EMEA,google_ads
3158,Customer 3158,user_3158@example.com,2024-08-19T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3158""}",APAC,organic
3159,Customer 3159,user_3159@example.com,2024-01-04T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3159""}",None,organic
3160,Customer 3160,user_3160@example.com,2024-05-08T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3160""}",None,google_ads
3161,Customer 3161,user_3161@example.com,2024-05-17T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3161""}",None,referral
3162,Customer 3162,user_3162@example.com,2024-08-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3162""}",APAC,google_ads
3163,Customer 3163,user_3163@example.com,2024-10-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3163""}",APAC,google_ads
3164,Customer 3164,user_3164@example.com,2024-11-13T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3164""}",US,referral
3165,Customer 3165,user_3165@example.com,2024-04-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3165""}",APAC,paid_social
3166,Customer 3166,user_3166@example.com,2024-12-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3166""}",EMEA,organic
3167,Customer 3167,user_3167@example.com,2024-03-04T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3167""}",None,google_ads
3168,Customer 3168,user_3168@example.com,2024-03-12T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3168""}",EMEA,organic
3169,Customer 3169,user_3169@example.com,2024-03-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3169""}",EMEA,paid_social
3170,Customer 3170,user_3170@example.com,2024-07-23T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3170""}",APAC,organic
3171,Customer 3171,user_3171@example.com,2024-03-09T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3171""}",None,google_ads
3172,Customer 3172,user_3172@example.com,2024-10-25T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3172""}",US,google_ads
3173,Customer 3173,user_3173@example.com,2024-06-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3173""}",APAC,google_ads
3174,Customer 3174,user_3174@example.com,2024-10-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3174""}",APAC,google_ads
3175,Customer 3175,user_3175@example.com,2024-11-02T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3175""}",US,paid_social
3176,Customer 3176,user_3176@example.com,2024-08-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3176""}",EMEA,paid_social
3177,Customer 3177,user_3177@example.com,2024-12-13T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3177""}",None,google_ads
3178,Customer 3178,user_3178@example.com,2024-07-14T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3178""}",None,paid_social
3179,Customer 3179,user_3179@example.com,2024-07-13T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3179""}",APAC,paid_social
3180,Customer 3180,user_3180@example.com,2024-11-25T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3180""}",None,paid_social
3181,Customer 3181,user_3181@example.com,2024-02-08T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3181""}",None,paid_social
3182,Customer 3182,user_3182@example.com,2024-12-12T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3182""}",US,organic
3183,Customer 3183,user_3183@example.com,2024-03-09T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3183""}",None,referral
3184,Customer 3184,user_3184@example.com,2024-08-07T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3184""}",None,google_ads
3185,Customer 3185,user_3185@example.com,2024-04-11T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3185""}",US,referral
3186,Customer 3186,user_3186@example.com,2024-03-21T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3186""}",US,paid_social
3187,Customer 3187,user_3187@example.com,2024-08-27T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3187""}",None,google_ads
3188,Customer 3188,user_3188@example.com,2024-09-26T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3188""}",US,organic
3189,Customer 3189,user_3189@example.com,2024-10-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3189""}",EMEA,paid_social
3190,Customer 3190,user_3190@example.com,2024-01-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3190""}",EMEA,organic
3191,Customer 3191,user_3191@example.com,2024-07-13T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3191""}",APAC,paid_social
3192,Customer 3192,user_3192@example.com,2024-08-22T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3192""}",APAC,organic
3193,Customer 3193,user_3193@example.com,2024-02-17T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3193""}",US,organic
